Program Stream,Province/Territory,Employer,Address,Occupation,Code,Job Title,Incorporate Status,Approved LMIAs,Approved Positions,Quarter
   Low Wage,British Columbia,Malwa Motels Inc,"Golden, BC V0A 1H1","6313-Accommodation, travel, tourism and related services supervisors",6313,"Accommodation, travel, tourism and related services supervisors",Unknown,1.0,1.0,3
   Low Wage,British Columbia,MANN RESTAURANTS CORPORATION,"Surrey, BC V3S 8X3",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,3.0,3
   Low Wage,British Columbia,MANN RESTAURANTS CORPORATION,"Surrey, BC V3S 8X3","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,3.0,17.0,3
   Low Wage,British Columbia,Mannco Contracting Ltd,"Maple Ridge, BC V2X 9L8",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Maple Glass Holdings Ltd,"Victoria, BC V9B 0A5",7441-Residential and commercial installers and servicers,7441,Residential and commercial installers and servicers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Marchie's Healthcare Services Ltd.,"Surrey, BC V3T 4H5","3413-Nurse aides, orderlies and patient service associates",3413,"Nurse aides, orderlies and patient service associates",Unknown,1.0,10.0,3
   Low Wage,British Columbia,MARINA BAY ACADEMY LTD,"West Vancouver, BC V7W 2S1",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Marine Seafood Inc.,"Delta, BC V4G 0A2","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1215,"Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Marine Seafood Inc.,"Delta, BC V4G 0A2",6222-Retail and wholesale buyers,6222,Retail and wholesale buyers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Marutama Food Services Ltd.,"Vancouver, BC V6G 2J6",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Marutama Food Services Ltd.,"Vancouver, BC V6G 2J6",6322-Cooks,6322,Cooks,Unknown,3.0,3.0,3
   Low Wage,British Columbia,Maruti Dhaba Ltd.,"Surrey, BC V3S 2V8",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Maruti Dhaba Ltd.,"Surrey, BC V3S 2V8",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Masala Boyz Indian Lounge and Bar Ltd. o/a Masala Boyz Indian Lounge and Bar,"Langley, BC V1M 0B2",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Mauritana Enterprises Ltd.,"Vancouver, BC V5Y 0E4",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mauritana Enterprises Ltd.,"Vancouver, BC V5Y 0E4",6321-Chefs,6321,Chefs,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Maxim's Bakery Ltd.,"Vancouver, BC V6A 1X6",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MBK Holdings Ltd.,"Kamloops, BC V1S 1J2",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,2.0,3
   Low Wage,British Columbia,McT&T Foods LTD,"Kelowna, BC V1X 6B4",0631-Restaurant and food service managers,0631,Restaurant and food service managers,Unknown,2.0,2.0,3
   Low Wage,British Columbia,McT&T Foods LTD,"Kelowna, BC V1X 6B4",6311-Food service supervisors,6311,Food service supervisors,Unknown,2.0,5.0,3
   Low Wage,British Columbia,McTavish Catering Ltd.,"Pitt Meadows, BC V3Y 2W1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,6.0,3
   Low Wage,British Columbia,MD Drywall Ltd.,"Kelowna, BC V1X 3H6",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MD Japanese Restaurant,"Delta, BC V4K 1W4",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MDF TIRE CANADA INC,"Surrey, BC V3W 3X5",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MDF TIRE CANADA INC,"Surrey, BC V3W 3X5",1311-Accounting technicians and bookkeepers,1311,Accounting technicians and bookkeepers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Meadow Sushi,"Pitt Meadows, BC V3Y 2E9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Meat Matters Ltd,"Kimberley, BC V1A 3H4","6331-Butchers, meat cutters and fishmongers - retail and wholesale",6331,"Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Memory Corner Restaurant (Richmond) Ltd,"Richmond, BC V6X 4A9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MEROLA CONSTRUCTION INC,"BURNABY, BC V5B 3B1",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MHI Holdings Corporation,"Agassiz, BC V0M 1A0","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mi Casa Mexicana cuisine Corp.,"Vancouver, BC V6J 3H4",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mickey and Panda Education Ltd,"North Vancouver, BC V7L 3J4",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,2.0,4.0,3
   Low Wage,British Columbia,Mid Valley Equipment Services Inc,"Aldergrove, BC V4W 3N6",7312-Heavy-duty equipment mechanics,7312,Heavy-duty equipment mechanics,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Midpoint Pizza Ltd,"Vancouver, BC V5T 3G6",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Miku Restaurant Vancouver Ltd.,"Vancouver, BC V6B 1V8",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Milos Greek Taverna Ltd.,"HARRISON HOT SPRINGS, BC V0M 1K0","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,3.0,3
   Low Wage,British Columbia,Mimora Holding Inc.,"Vancouver, BC V6G 1C3",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mini Hoang Gia Grill Ltd,"kamloops, BC V2C 5R9","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,3.0,3
   Low Wage,British Columbia,Mink A Chocolate Cafe (01) Ltd.,"Vancouver, BC V6C 3N9",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mirage Parlour Ltd.,"Abbotsford, BC V2T 4V6",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Mishan Foods Inc,"Princeton, BC V0X 1W0",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mission Bread Company Ltd,"Kelowna, BC V1Y 6N6",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Mission Montessori Preschool Inc,"Mission, BC V2V 1V5",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mission Nails & Spa,"Mission, BC V2V 1A3",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MJ Sidhu Labour Contractors Ltd,"Abbotsford, BC V2T 6V1",7452-Material handlers,7452,Material handlers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,MK ROOFING LTD.,"SURREY, BC V3V 4X7",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MKD Janitorial Services & Consulting Ltd.,"Surrey, BC V3W 3N4",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,3.0,3
   Low Wage,British Columbia,Moby Ventures Ltd,"Tofino, BC V0R 2Z0",6312-Executive housekeepers,6312,Executive housekeepers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mokran Food Ltd.,"Langley, BC V1M 2K5",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Momijian Japanese Cuisine Ltd.,"North Vancouver, BC V7G 1C3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Momo Management Ltd.,"Vancouver, BC V6G 2J7",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Momo Sushi Café Ltd.,"Kelowna, BC V1Y 6N6","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Momoya Sushi Inc.,"Vancouver, BC V6E 1C1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Momoya Sushi Inc.,"Vancouver, BC V6E 1C1",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Monsoon Curry Restaurant and Bar Ltd.,"Vancouver, BC V5Z 2W8",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Moon Light Stucco Plaster LTD.,"Surrey, BC V3W 4J4",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Morenot Canada Ltd,"Campbell River, BC V9H 1N6","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1215,"Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Moscovski Brazilian Jiu Jitsu Inc,"Port Coquitlam, BC V3B 8G7","5254-Program leaders and instructors in recreation, sport and fitness",5254,"Program leaders and instructors in recreation, sport and fitness",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mountain Town Lodge Ltd.,"Revelstoke, BC V0E 2S0",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,3.0,3
   Low Wage,British Columbia,Mountview Construction Ltd.,"Surrey, BC V3W 5Y1",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Moxie's Restaurant Limited Partnership,"Vancouver, BC V6J 4S5",6322-Cooks,6322,Cooks,Unknown,2.0,4.0,3
   Low Wage,British Columbia,MPLUS TRADING & ENTERPRISE LTD,"Coquitlam, BC V3K 6G9",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mr. Sushi Restaurant Inc.,"North Vancouver, BC V7J 2A3",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MR.Bro Enterprise Ltd,"Richmond, BC V6X 4B3",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MR.Bro Enterprise Ltd,"Richmond, BC V6X 4B3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MR.SHAWARMA CAFE LTD.,"VANCOUVER, BC V5L 1Z1",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Mr.Shims Sushi Restaurant,"Prince George, BC V2K 3A4",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,British Columbia,MS MOTORSPORTS LTD.,"Surrey, BC V3W 0R1",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MSE Precast Ltd,"Qualicum Beach, BC V9K 1W3",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,2.0,24.0,3
   Low Wage,British Columbia,MUNDI SDR DEVELOPMENT INC.,"KAMLOOPS, BC V1S 1N5",6525-Hotel front desk clerks,6525,Hotel front desk clerks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,MUNDI SDR DEVELOPMENT INC.,"KAMLOOPS, BC V1S 1N5",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Mussbacher Enterprises Ltd.,"Langley, BC V2Y 0L3",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,2.0,3
   Low Wage,British Columbia,My Shanti by Vikram Vij Inc.,"Surrey, BC V3S 0G2","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Myrtia Foods Inc,"Burnaby, BC V5C 2J1",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,N.Y. Fries B.C. (1988) INC.,"Delta, BC V4M 3N5",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,NAMASTE INDIAN CUISINE LTD,"Victoria, BC V8T 4N4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Nanaimo Club Ltd.,"Nanaimo, BC V9T 1W1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,3.0,3
   Low Wage,British Columbia,Nancy Nails & Spa,"Kelowna, BC V1X 6A8","6562-Estheticians, electrologists and related occupations",6562,"Estheticians, electrologists and related occupations",Unknown,1.0,2.0,3
   Low Wage,British Columbia,Naramata Hospitality Limited Partnership,"Naramata, BC V0H 1N0",6321-Chefs,6321,Chefs,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Naramata Hospitality Limited Partnership,"Naramata, BC V0H 1N0",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Natural Life Nutrition Inc,"Burnaby, BC V5J 0G7","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1215,"Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Natural Life Nutrition Inc,"Burnaby, BC V5J 0G7",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Natural Nail Ltd,"surrey, BC V3S 4G8","6562-Estheticians, electrologists and related occupations",6562,"Estheticians, electrologists and related occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Navash Development Incorporated,"Vancouver, BC V5M 2G7",6611-Cashiers,6611,Cashiers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Navraj Sweets & Restaurant Ltd,"Surrey, BC V3W 1R1","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,2.0,4.0,3
   Low Wage,British Columbia,NB Onoya Geomatics & Construction Surveying Ltd,"Surrey, BC V3Z 6P4",7612-Other trades helpers and labourers,7612,Other trades helpers and labourers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Neighborhood Montessori Learning Inc.,"New Westminster, BC V3L 3V7",1241-Administrative assistants,1241,Administrative assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Neptune Homes Ltd.,"Surrey, BC V3V 3Z7",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,NESTERS TACOS LA CANTINA INC.,"Whistler, BC V8E 0X1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,3.0,3
   Low Wage,British Columbia,Nevados Restaurant ltd,"Fernie, BC V0B 1M0",6321-Chefs,6321,Chefs,Unknown,1.0,1.0,3
   Low Wage,British Columbia,New Beginnings Early Learning Ltd.,"Vancouver, BC V6J 1Z6",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,New Crystal Kitchens Ltd.,"Surrey, BC V3W 1B3",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,New Hourin Ramen Inc.,"Vancouver, BC V6E 1C2",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,New Joy Food Services Ltd.,"Vancouver, BC V6R 2G4",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,New Mindset Immigration Services Ltd,"Vancouver, BC V6C 3E2",1311-Accounting technicians and bookkeepers,1311,Accounting technicians and bookkeepers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,New One Dining Ltd,"Vancouver, BC V6Z 2H1",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,New One Enterprise Ltd.,"Burnaby, BC V5H 4M1",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,NEW SKBC8387 FOOD LTD,"Langley, BC V3A 8N3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Newport Childcare Centre INC,"Port Moody, BC V3H 5C9",4214-Early childhood educators and assistants,4214,Early childhood educators and assistants,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Newstart Landscaping and Contracting Ltd,"Oliver, BC V0H 1T6",8612-Landscaping and grounds maintenance labourers,8612,Landscaping and grounds maintenance labourers,Unknown,2.0,7.0,3
   Low Wage,British Columbia,Newton Electrical Ltd.,"Surrey, BC V3W 9P4",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,2.0,2.0,3
   Low Wage,British Columbia,Ngo Investments Inc.,"Revelstoke, BC V0E 2S0",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Nguyen Foods Limited,"Burnaby, BC V5J 1H1",6322-Cooks,6322,Cooks,Unknown,1.0,3.0,3
   Low Wage,British Columbia,Nhu's Beauty Nails Ltd,"Chemainus, BC V0R 1K0","6562-Estheticians, electrologists and related occupations",6562,"Estheticians, electrologists and related occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,Nicli Pizzeria Inc.,"North Vancouver, BC V7R 2X6",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,NIELSEN DEVELOPMENT CO. LTD,"Port Coquitlam, BC V3B 1A5",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Nikolai Manufacturing Inc.,"New Westminster, BC V3M 6L5",7272-Cabinetmakers,7272,Cabinetmakers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,NLL Management (2013) Ltd.,"Whistler, BC V0N 1B2","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,British Columbia,NO LIMIT FRAMING LTD.,"DELTA, BC V4C 1W7",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Noir Food Services Ltd.,"Smithers, BC V0J 2N0",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Noir Food Services Ltd.,"Smithers, BC V0J 2N0",6321-Chefs,6321,Chefs,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Noir Food Services Ltd.,"Smithers, BC V0J 2N0",6512-Bartenders,6512,Bartenders,Unknown,1.0,1.0,3
   Low Wage,British Columbia,Noir Food Services Ltd.,"Smithers, BC V0J 2N0",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,2.0,3.0,3
   Low Wage,British Columbia,Noodle Fans Restaurants Inc,"Victoria, BC V8T 2C5",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,British Columbia,NOOR PAINTING LTD.,"Surrey, BC V3W 2V7",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Nori Enterprise Ltd.,"Nanaimo, BC V9V 1S3",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,British Columbia,Norland Enterprises Ltd.,"Williams Lake, BC V2G 2W3",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,2.0,3
   Low Wage,British Columbia,North Country Inn Ltd.,"Vanderhoof, BC V0J 3A0","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,2.0,3
